totalFare,trainNumber,timeStamp,fromStnCode,toStnCode,distance,duration
505,11057,2023-10-30 02:14:57.800607,NZM,KUN,131,158.0
145,11057,2023-10-30 02:14:57.800607,NZM,KUN,131,158.0
710,11057,2023-10-30 02:14:57.800607,NZM,NLKR,148,171.0
505,11057,2023-10-30 02:14:57.800607,NZM,NLKR,148,171.0
145,11057,2023-10-30 02:14:57.800607,NZM,NLKR,148,171.0
710,11057,2023-10-30 02:14:57.800607,NZM,KKDE,165,187.0
505,11057,2023-10-30 02:14:57.800607,NZM,KKDE,165,187.0
145,11057,2023-10-30 02:14:57.800607,NZM,KKDE,165,187.0
710,11057,2023-10-30 02:14:57.800607,NZM,SHDM,187,207.0
505,11057,2023-10-30 02:14:57.800607,NZM,SHDM,187,207.0
145,11057,2023-10-30 02:14:57.800607,NZM,SHDM,187,207.0
710,11057,2023-10-30 02:14:57.800607,NZM,UMB,206,271.0
505,11057,2023-10-30 02:14:57.800607,NZM,UMB,206,271.0
165,11057,2023-10-30 02:14:57.800607,NZM,UMB,206,271.0
710,11057,2023-10-30 02:14:57.800607,NZM,UBC,214,295.0
505,11057,2023-10-30 02:14:57.800607,NZM,UBC,214,295.0
165,11057,2023-10-30 02:14:57.800607,NZM,UBC,214,295.0
710,11057,2023-10-30 02:14:57.800607,NZM,RPJ,234,324.0
505,11057,2023-10-30 02:14:57.800607,NZM,RPJ,234,324.0
175,11057,2023-10-30 02:14:57.800607,NZM,RPJ,234,324.0
710,11057,2023-10-30 02:14:57.800607,NZM,PTA,259,351.0
505,11057,2023-10-30 02:14:57.800607,NZM,PTA,259,351.0
185,11057,2023-10-30 02:14:57.800607,NZM,PTA,259,351.0
710,11057,2023-10-30 02:14:57.800607,NZM,NBA,285,385.0
505,11057,2023-10-30 02:14:57.800607,NZM,NBA,285,385.0
200,11057,2023-10-30 02:14:57.800607,NZM,NBA,285,385.0
815,11057,2023-10-30 02:14:57.800607,NZM,DUI,312,428.0
575,11057,2023-10-30 02:14:57.800607,NZM,DUI,312,428.0
215,11057,2023-10-30 02:14:57.800607,NZM,DUI,312,428.0
830,11057,2023-10-30 02:14:57.800607,NZM,MET,329,464.0
585,11057,2023-10-30 02:14:57.800607,NZM,MET,329,464.0
220,11057,2023-10-30 02:14:57.800607,NZM,MET,329,464.0
865,11057,2023-10-30 02:14:57.800607,NZM,AHH,348,497.0
610,11057,2023-10-30 02:14:57.800607,NZM,AHH,348,497.0
225,11057,2023-10-30 02:14:57.800607,NZM,AHH,348,497.0
915,11057,2023-10-30 02:14:57.800607,NZM,LDH,374,571.0
645,11057,2023-10-30 02:14:57.800607,NZM,LDH,374,571.0
240,11057,2023-10-30 02:14:57.800607,NZM,LDH,374,571.0
935,11057,2023-10-30 02:14:57.800607,NZM,PHR,387,595.0
660,11057,2023-10-30 02:14:57.800607,NZM,PHR,387,595.0
245,11057,2023-10-30 02:14:57.800607,NZM,PHR,387,595.0
965,11057,2023-10-30 02:14:57.800607,NZM,PGW,410,629.0
680,11057,2023-10-30 02:14:57.800607,NZM,PGW,410,629.0
250,11057,2023-10-30 02:14:57.800607,NZM,PGW,410,629.0
1000,11057,2023-10-30 02:14:57.800607,NZM,JRC,426,648.0
705,11057,2023-10-30 02:14:57.800607,NZM,JRC,426,648.0
265,11057,2023-10-30 02:14:57.800607,NZM,JRC,426,648.0
1020,11057,2023-10-30 02:14:57.800607,NZM,JUC,431,661.0
720,11057,2023-10-30 02:14:57.800607,NZM,JUC,431,661.0
265,11057,2023-10-30 02:14:57.800607,NZM,JUC,431,661.0
1070,11057,2023-10-30 02:14:57.800607,NZM,BEAS,467,697.0
755,11057,2023-10-30 02:14:57.800607,NZM,BEAS,467,697.0
280,11057,2023-10-30 02:14:57.800607,NZM,BEAS,467,697.0
1120,11057,2023-10-30 02:14:57.800607,NZM,JNL,491,741.0
790,11057,2023-10-30 02:14:57.800607,NZM,JNL,491,741.0
295,11057,2023-10-30 02:14:57.800607,NZM,JNL,491,741.0
1185,11057,2023-10-30 02:14:57.800607,NZM,ASR,509,781.0
835,11057,2023-10-30 02:14:57.800607,NZM,ASR,509,781.0
310,11057,2023-10-30 02:14:57.800607,NZM,ASR,509,781.0
710,11057,2023-10-30 02:14:57.800607,NDLS,SZM,4,28.0
505,11057,2023-10-30 02:14:57.800607,NDLS,SZM,4,28.0
145,11057,2023-10-30 02:14:57.800607,NDLS,SZM,4,28.0
710,11057,2023-10-30 02:14:57.800607,NDLS,NUR,27,48.0
505,11057,2023-10-30 02:14:57.800607,NDLS,NUR,27,48.0
145,11057,2023-10-30 02:14:57.800607,NDLS,NUR,27,48.0
710,11057,2023-10-30 02:14:57.800607,NDLS,SNP,44,64.0
505,11057,2023-10-30 02:14:57.800607,NDLS,SNP,44,64.0
145,11057,2023-10-30 02:14:57.800607,NDLS,SNP,44,64.0
710,11057,2023-10-30 02:14:57.800607,NDLS,GNU,60,77.0
505,11057,2023-10-30 02:14:57.800607,NDLS,GNU,60,77.0
145,11057,2023-10-30 02:14:57.800607,NDLS,GNU,60,77.0
710,11057,2023-10-30 02:14:57.800607,NDLS,SMK,72,92.0
505,11057,2023-10-30 02:14:57.800607,NDLS,SMK,72,92.0
145,11057,2023-10-30 02:14:57.800607,NDLS,SMK,72,92.0
710,11057,2023-10-30 02:14:57.800607,NDLS,PNP,89,106.0
505,11057,2023-10-30 02:14:57.800607,NDLS,PNP,89,106.0
145,11057,2023-10-30 02:14:57.800607,NDLS,PNP,89,106.0
710,11057,2023-10-30 02:14:57.800607,NDLS,KUN,123,132.0
505,11057,2023-10-30 02:14:57.800607,NDLS,KUN,123,132.0
145,11057,2023-10-30 02:14:57.800607,NDLS,KUN,123,132.0
710,11057,2023-10-30 02:14:57.800607,NDLS,NLKR,140,145.0
505,11057,2023-10-30 02:14:57.800607,NDLS,NLKR,140,145.0
145,11057,2023-10-30 02:14:57.800607,NDLS,NLKR,140,145.0
710,11057,2023-10-30 02:14:57.800607,NDLS,KKDE,157,161.0
505,11057,2023-10-30 02:14:57.800607,NDLS,KKDE,157,161.0
145,11057,2023-10-30 02:14:57.800607,NDLS,KKDE,157,161.0
710,11057,2023-10-30 02:14:57.800607,NDLS,SHDM,179,181.0
505,11057,2023-10-30 02:14:57.800607,NDLS,SHDM,179,181.0
145,11057,2023-10-30 02:14:57.800607,NDLS,SHDM,179,181.0
710,11057,2023-10-30 02:14:57.800607,NDLS,UMB,198,245.0
505,11057,2023-10-30 02:14:57.800607,NDLS,UMB,198,245.0
145,11057,2023-10-30 02:14:57.800607,NDLS,UMB,198,245.0
710,11057,2023-10-30 02:14:57.800607,NDLS,UBC,206,269.0
505,11057,2023-10-30 02:14:57.800607,NDLS,UBC,206,269.0
165,11057,2023-10-30 02:14:57.800607,NDLS,UBC,206,269.0
710,11057,2023-10-30 02:14:57.800607,NDLS,RPJ,226,298.0
505,11057,2023-10-30 02:14:57.800607,NDLS,RPJ,226,298.0
175,11057,2023-10-30 02:14:57.800607,NDLS,RPJ,226,298.0
710,11057,2023-10-30 02:14:57.800607,NDLS,PTA,251,325.0
505,11057,2023-10-30 02:14:57.800607,NDLS,PTA,251,325.0
185,11057,2023-10-30 02:14:57.800607,NDLS,PTA,251,325.0
710,11057,2023-10-30 02:14:57.800607,NDLS,NBA,277,359.0
505,11057,2023-10-30 02:14:57.800607,NDLS,NBA,277,359.0
195,11057,2023-10-30 02:14:57.800607,NDLS,NBA,277,359.0
795,11057,2023-10-30 02:14:57.800607,NDLS,DUI,304,402.0
560,11057,2023-10-30 02:14:57.800607,NDLS,DUI,304,402.0
210,11057,2023-10-30 02:14:57.800607,NDLS,DUI,304,402.0
830,11057,2023-10-30 02:14:57.800607,NDLS,MET,321,438.0
585,11057,2023-10-30 02:14:57.800607,NDLS,MET,321,438.0
220,11057,2023-10-30 02:14:57.800607,NDLS,MET,321,438.0
865,11057,2023-10-30 02:14:57.800607,NDLS,AHH,340,471.0
610,11057,2023-10-30 02:14:57.800607,NDLS,AHH,340,471.0
225,11057,2023-10-30 02:14:57.800607,NDLS,AHH,340,471.0
900,11057,2023-10-30 02:14:57.800607,NDLS,LDH,366,545.0
635,11057,2023-10-30 02:14:57.800607,NDLS,LDH,366,545.0
235,11057,2023-10-30 02:14:57.800607,NDLS,LDH,366,545.0
915,11057,2023-10-30 02:14:57.800607,NDLS,PHR,379,569.0
645,11057,2023-10-30 02:14:57.800607,NDLS,PHR,379,569.0
240,11057,2023-10-30 02:14:57.800607,NDLS,PHR,379,569.0
965,11057,2023-10-30 02:14:57.800607,NDLS,PGW,402,603.0
680,11057,2023-10-30 02:14:57.800607,NDLS,PGW,402,603.0
250,11057,2023-10-30 02:14:57.800607,NDLS,PGW,402,603.0
985,11057,2023-10-30 02:14:57.800607,NDLS,JRC,418,622.0
695,11057,2023-10-30 02:14:57.800607,NDLS,JRC,418,622.0
255,11057,2023-10-30 02:14:57.800607,NDLS,JRC,418,622.0
1000,11057,2023-10-30 02:14:57.800607,NDLS,JUC,423,635.0
705,11057,2023-10-30 02:14:57.800607,NDLS,JUC,423,635.0
265,11057,2023-10-30 02:14:57.800607,NDLS,JUC,423,635.0
1050,11057,2023-10-30 02:14:57.800607,NDLS,BEAS,459,671.0
745,11057,2023-10-30 02:14:57.800607,NDLS,BEAS,459,671.0
275,11057,2023-10-30 02:14:57.800607,NDLS,BEAS,459,671.0
1105,11057,2023-10-30 02:14:57.800607,NDLS,JNL,483,715.0
775,11057,2023-10-30 02:14:57.800607,NDLS,JNL,483,715.0
290,11057,2023-10-30 02:14:57.800607,NDLS,JNL,483,715.0
1185,11057,2023-10-30 02:14:57.800607,NDLS,ASR,501,755.0
835,11057,2023-10-30 02:14:57.800607,NDLS,ASR,501,755.0
310,11057,2023-10-30 02:14:57.800607,NDLS,ASR,501,755.0
1185,11058,2023-10-30 03:49:01.491732,ASR,NDLS,502,695.0
835,11058,2023-10-30 03:49:01.491732,ASR,NDLS,502,695.0
310,11058,2023-10-30 03:49:01.491732,ASR,NDLS,502,695.0
1185,11058,2023-10-30 03:49:01.491732,ASR,NZM,509,721.0
835,11058,2023-10-30 03:49:01.491732,ASR,NZM,509,721.0
310,11058,2023-10-30 03:49:01.491732,ASR,NZM,509,721.0
1105,11058,2023-10-30 03:49:01.491732,JNL,NDLS,483,681.0
775,11058,2023-10-30 03:49:01.491732,JNL,NDLS,483,681.0
290,11058,2023-10-30 03:49:01.491732,JNL,NDLS,483,681.0
1120,11058,2023-10-30 03:49:01.491732,JNL,NZM,490,707.0
790,11058,2023-10-30 03:49:01.491732,JNL,NZM,490,707.0
295,11058,2023-10-30 03:49:01.491732,JNL,NZM,490,707.0
1050,11058,2023-10-30 03:49:01.491732,BEAS,NDLS,459,662.0
745,11058,2023-10-30 03:49:01.491732,BEAS,NDLS,459,662.0
275,11058,2023-10-30 03:49:01.491732,BEAS,NDLS,459,662.0
1070,11058,2023-10-30 03:49:01.491732,BEAS,NZM,466,688.0
755,11058,2023-10-30 03:49:01.491732,BEAS,NZM,466,688.0
280,11058,2023-10-30 03:49:01.491732,BEAS,NZM,466,688.0
1020,11058,2023-10-30 03:49:01.491732,KRE,NDLS,438,643.0
720,11058,2023-10-30 03:49:01.491732,KRE,NDLS,438,643.0
265,11058,2023-10-30 03:49:01.491732,KRE,NDLS,438,643.0
1035,11058,2023-10-30 03:49:01.491732,KRE,NZM,445,669.0
730,11058,2023-10-30 03:49:01.491732,KRE,NZM,445,669.0
270,11058,2023-10-30 03:49:01.491732,KRE,NZM,445,669.0
1000,11058,2023-10-30 03:49:01.491732,JUC,NDLS,423,617.0
705,11058,2023-10-30 03:49:01.491732,JUC,NDLS,423,617.0
265,11058,2023-10-30 03:49:01.491732,JUC,NDLS,423,617.0
1020,11058,2023-10-30 03:49:01.491732,JUC,NZM,430,643.0
720,11058,2023-10-30 03:49:01.491732,JUC,NZM,430,643.0
265,11058,2023-10-30 03:49:01.491732,JUC,NZM,430,643.0
985,11058,2023-10-30 03:49:01.491732,JRC,NDLS,418,601.0
695,11058,2023-10-30 03:49:01.491732,JRC,NDLS,418,601.0
255,11058,2023-10-30 03:49:01.491732,JRC,NDLS,418,601.0
1000,11058,2023-10-30 03:49:01.491732,JRC,NZM,425,627.0
705,11058,2023-10-30 03:49:01.491732,JRC,NZM,425,627.0
265,11058,2023-10-30 03:49:01.491732,JRC,NZM,425,627.0
965,11058,2023-10-30 03:49:01.491732,PGW,NDLS,402,587.0
680,11058,2023-10-30 03:49:01.491732,PGW,NDLS,402,587.0
250,11058,2023-10-30 03:49:01.491732,PGW,NDLS,402,587.0
965,11058,2023-10-30 03:49:01.491732,PGW,NZM,409,613.0
680,11058,2023-10-30 03:49:01.491732,PGW,NZM,409,613.0
250,11058,2023-10-30 03:49:01.491732,PGW,NZM,409,613.0
915,11058,2023-10-30 03:49:01.491732,PHR,NDLS,379,567.0
645,11058,2023-10-30 03:49:01.491732,PHR,NDLS,379,567.0
240,11058,2023-10-30 03:49:01.491732,PHR,NDLS,379,567.0
935,11058,2023-10-30 03:49:01.491732,PHR,NZM,386,593.0
660,11058,2023-10-30 03:49:01.491732,PHR,NZM,386,593.0
245,11058,2023-10-30 03:49:01.491732,PHR,NZM,386,593.0
900,11058,2023-10-30 03:49:01.491732,LDH,NDLS,366,535.0
635,11058,2023-10-30 03:49:01.491732,LDH,NDLS,366,535.0
235,11058,2023-10-30 03:49:01.491732,LDH,NDLS,366,535.0
915,11058,2023-10-30 03:49:01.491732,LDH,NZM,373,561.0
645,11058,2023-10-30 03:49:01.491732,LDH,NZM,373,561.0
240,11058,2023-10-30 03:49:01.491732,LDH,NZM,373,561.0
865,11058,2023-10-30 03:49:01.491732,AHH,NDLS,340,484.0
610,11058,2023-10-30 03:49:01.491732,AHH,NDLS,340,484.0
225,11058,2023-10-30 03:49:01.491732,AHH,NDLS,340,484.0
865,11058,2023-10-30 03:49:01.491732,AHH,NZM,347,510.0
610,11058,2023-10-30 03:49:01.491732,AHH,NZM,347,510.0
225,11058,2023-10-30 03:49:01.491732,AHH,NZM,347,510.0
830,11058,2023-10-30 03:49:01.491732,MET,NDLS,321,465.0
585,11058,2023-10-30 03:49:01.491732,MET,NDLS,321,465.0
220,11058,2023-10-30 03:49:01.491732,MET,NDLS,321,465.0
830,11058,2023-10-30 03:49:01.491732,MET,NZM,328,491.0
585,11058,2023-10-30 03:49:01.491732,MET,NZM,328,491.0
220,11058,2023-10-30 03:49:01.491732,MET,NZM,328,491.0
795,11058,2023-10-30 03:49:01.491732,DUI,NDLS,304,420.0
560,11058,2023-10-30 03:49:01.491732,DUI,NDLS,304,420.0
210,11058,2023-10-30 03:49:01.491732,DUI,NDLS,304,420.0
815,11058,2023-10-30 03:49:01.491732,DUI,NZM,311,446.0
575,11058,2023-10-30 03:49:01.491732,DUI,NZM,311,446.0
215,11058,2023-10-30 03:49:01.491732,DUI,NZM,311,446.0
710,11058,2023-10-30 03:49:01.491732,NBA,NDLS,277,379.0
505,11058,2023-10-30 03:49:01.491732,NBA,NDLS,277,379.0
195,11058,2023-10-30 03:49:01.491732,NBA,NDLS,277,379.0
710,11058,2023-10-30 03:49:01.491732,NBA,NZM,284,405.0
505,11058,2023-10-30 03:49:01.491732,NBA,NZM,284,405.0
200,11058,2023-10-30 03:49:01.491732,NBA,NZM,284,405.0
710,11058,2023-10-30 03:49:01.491732,PTA,NDLS,251,345.0
505,11058,2023-10-30 03:49:01.491732,PTA,NDLS,251,345.0
185,11058,2023-10-30 03:49:01.491732,PTA,NDLS,251,345.0
710,11058,2023-10-30 03:49:01.491732,PTA,NZM,258,371.0
505,11058,2023-10-30 03:49:01.491732,PTA,NZM,258,371.0
185,11058,2023-10-30 03:49:01.491732,PTA,NZM,258,371.0
710,11058,2023-10-30 03:49:01.491732,RPJ,NDLS,226,303.0
505,11058,2023-10-30 03:49:01.491732,RPJ,NDLS,226,303.0
175,11058,2023-10-30 03:49:01.491732,RPJ,NDLS,226,303.0
710,11058,2023-10-30 03:49:01.491732,RPJ,NZM,233,329.0
505,11058,2023-10-30 03:49:01.491732,RPJ,NZM,233,329.0
175,11058,2023-10-30 03:49:01.491732,RPJ,NZM,233,329.0
710,11058,2023-10-30 03:49:01.491732,UBC,NDLS,206,277.0
505,11058,2023-10-30 03:49:01.491732,UBC,NDLS,206,277.0
165,11058,2023-10-30 03:49:01.491732,UBC,NDLS,206,277.0
710,11058,2023-10-30 03:49:01.491732,UBC,NZM,213,303.0
505,11058,2023-10-30 03:49:01.491732,UBC,NZM,213,303.0
165,11058,2023-10-30 03:49:01.491732,UBC,NZM,213,303.0
710,11058,2023-10-30 03:49:01.491732,UMB,NDLS,198,255.0
505,11058,2023-10-30 03:49:01.491732,UMB,NDLS,198,255.0
145,11058,2023-10-30 03:49:01.491732,UMB,NDLS,198,255.0
710,11058,2023-10-30 03:49:01.491732,UMB,NZM,205,281.0
505,11058,2023-10-30 03:49:01.491732,UMB,NZM,205,281.0
165,11058,2023-10-30 03:49:01.491732,UMB,NZM,205,281.0
710,11058,2023-10-30 03:49:01.491732,SHDM,NDLS,179,228.0
505,11058,2023-10-30 03:49:01.491732,SHDM,NDLS,179,228.0
145,11058,2023-10-30 03:49:01.491732,SHDM,NDLS,179,228.0
710,11058,2023-10-30 03:49:01.491732,SHDM,NZM,186,254.0
505,11058,2023-10-30 03:49:01.491732,SHDM,NZM,186,254.0
145,11058,2023-10-30 03:49:01.491732,SHDM,NZM,186,254.0
710,11058,2023-10-30 03:49:01.491732,KKDE,NDLS,157,210.0
505,11058,2023-10-30 03:49:01.491732,KKDE,NDLS,157,210.0
145,11058,2023-10-30 03:49:01.491732,KKDE,NDLS,157,210.0
710,11058,2023-10-30 03:49:01.491732,KKDE,NZM,164,236.0
505,11058,2023-10-30 03:49:01.491732,KKDE,NZM,164,236.0
145,11058,2023-10-30 03:49:01.491732,KKDE,NZM,164,236.0
710,11058,2023-10-30 03:49:01.491732,NLKR,NDLS,140,195.0
505,11058,2023-10-30 03:49:01.491732,NLKR,NDLS,140,195.0
145,11058,2023-10-30 03:49:01.491732,NLKR,NDLS,140,195.0
710,11058,2023-10-30 03:49:01.491732,NLKR,NZM,147,221.0
505,11058,2023-10-30 03:49:01.491732,NLKR,NZM,147,221.0
145,11058,2023-10-30 03:49:01.491732,NLKR,NZM,147,221.0
710,11058,2023-10-30 03:49:01.491732,TRR,NDLS,136,187.0
505,11058,2023-10-30 03:49:01.491732,TRR,NDLS,136,187.0
145,11058,2023-10-30 03:49:01.491732,TRR,NDLS,136,187.0
710,11058,2023-10-30 03:49:01.491732,TRR,NZM,143,213.0
505,11058,2023-10-30 03:49:01.491732,TRR,NZM,143,213.0
145,11058,2023-10-30 03:49:01.491732,TRR,NZM,143,213.0
710,11058,2023-10-30 03:49:01.491732,KUN,NDLS,123,175.0
505,11058,2023-10-30 03:49:01.491732,KUN,NDLS,123,175.0
145,11058,2023-10-30 03:49:01.491732,KUN,NDLS,123,175.0
710,11058,2023-10-30 03:49:01.491732,KUN,NZM,130,201.0
505,11058,2023-10-30 03:49:01.491732,KUN,NZM,130,201.0
145,11058,2023-10-30 03:49:01.491732,KUN,NZM,130,201.0
710,11058,2023-10-30 03:49:01.491732,GRA,NDLS,106,159.0
505,11058,2023-10-30 03:49:01.491732,GRA,NDLS,106,159.0
145,11058,2023-10-30 03:49:01.491732,GRA,NDLS,106,159.0
710,11058,2023-10-30 03:49:01.491732,GRA,NZM,113,185.0
505,11058,2023-10-30 03:49:01.491732,GRA,NZM,113,185.0
145,11058,2023-10-30 03:49:01.491732,GRA,NZM,113,185.0
710,11058,2023-10-30 03:49:01.491732,PNP,NDLS,89,144.0
505,11058,2023-10-30 03:49:01.491732,PNP,NDLS,89,144.0
145,11058,2023-10-30 03:49:01.491732,PNP,NDLS,89,144.0
710,11058,2023-10-30 03:49:01.491732,PNP,NZM,96,170.0
505,11058,2023-10-30 03:49:01.491732,PNP,NZM,96,170.0
145,11058,2023-10-30 03:49:01.491732,PNP,NZM,96,170.0
710,11058,2023-10-30 03:49:01.491732,SMK,NDLS,72,128.0
505,11058,2023-10-30 03:49:01.491732,SMK,NDLS,72,128.0
145,11058,2023-10-30 03:49:01.491732,SMK,NDLS,72,128.0
710,11058,2023-10-30 03:49:01.491732,SMK,NZM,79,154.0
505,11058,2023-10-30 03:49:01.491732,SMK,NZM,79,154.0
145,11058,2023-10-30 03:49:01.491732,SMK,NZM,79,154.0
710,11058,2023-10-30 03:49:01.491732,GNU,NDLS,60,115.0
505,11058,2023-10-30 03:49:01.491732,GNU,NDLS,60,115.0
145,11058,2023-10-30 03:49:01.491732,GNU,NDLS,60,115.0
710,11058,2023-10-30 03:49:01.491732,GNU,NZM,67,141.0
505,11058,2023-10-30 03:49:01.491732,GNU,NZM,67,141.0
145,11058,2023-10-30 03:49:01.491732,GNU,NZM,67,141.0
710,11058,2023-10-30 03:49:01.491732,SNP,NDLS,44,100.0
505,11058,2023-10-30 03:49:01.491732,SNP,NDLS,44,100.0
145,11058,2023-10-30 03:49:01.491732,SNP,NDLS,44,100.0
710,11058,2023-10-30 03:49:01.491732,SNP,NZM,51,126.0
505,11058,2023-10-30 03:49:01.491732,SNP,NZM,51,126.0
145,11058,2023-10-30 03:49:01.491732,SNP,NZM,51,126.0
710,11058,2023-10-30 03:49:01.491732,RDDE,NDLS,34,89.0
505,11058,2023-10-30 03:49:01.491732,RDDE,NDLS,34,89.0
145,11058,2023-10-30 03:49:01.491732,RDDE,NDLS,34,89.0
710,11058,2023-10-30 03:49:01.491732,RDDE,NZM,41,115.0
505,11058,2023-10-30 03:49:01.491732,RDDE,NZM,41,115.0
145,11058,2023-10-30 03:49:01.491732,RDDE,NZM,41,115.0
710,11058,2023-10-30 03:49:01.491732,NUR,NDLS,27,76.0
505,11058,2023-10-30 03:49:01.491732,NUR,NDLS,27,76.0
145,11058,2023-10-30 03:49:01.491732,NUR,NDLS,27,76.0
710,11058,2023-10-30 03:49:01.491732,NUR,NZM,34,102.0
505,11058,2023-10-30 03:49:01.491732,NUR,NZM,34,102.0
145,11058,2023-10-30 03:49:01.491732,NUR,NZM,34,102.0
710,11058,2023-10-30 03:49:01.491732,ANDI,NDLS,10,61.0
505,11058,2023-10-30 03:49:01.491732,ANDI,NDLS,10,61.0
145,11058,2023-10-30 03:49:01.491732,ANDI,NDLS,10,61.0
710,11058,2023-10-30 03:49:01.491732,ANDI,NZM,17,87.0
505,11058,2023-10-30 03:49:01.491732,ANDI,NZM,17,87.0
145,11058,2023-10-30 03:49:01.491732,ANDI,NZM,17,87.0
710,11058,2023-10-30 03:49:01.491732,SZM,NDLS,4,35.0
505,11058,2023-10-30 03:49:01.491732,SZM,NDLS,4,35.0
145,11058,2023-10-30 03:49:01.491732,SZM,NDLS,4,35.0
710,11058,2023-10-30 03:49:01.491732,SZM,NZM,11,61.0
505,11058,2023-10-30 03:49:01.491732,SZM,NZM,11,61.0
145,11058,2023-10-30 03:49:01.491732,SZM,NZM,11,61.0
710,11058,2023-10-30 03:49:01.491732,NDLS,NZM,7,26.0
505,11058,2023-10-30 03:49:01.491732,NDLS,NZM,7,26.0
145,11058,2023-10-30 03:49:01.491732,NDLS,NZM,7,26.0
710,11058,2023-10-30 03:49:01.491732,NDLS,FDB,28,47.0
505,11058,2023-10-30 03:49:01.491732,NDLS,FDB,28,47.0
145,11058,2023-10-30 03:49:01.491732,NDLS,FDB,28,47.0
710,11058,2023-10-30 03:49:01.491732,NDLS,BVH,36,58.0
505,11058,2023-10-30 03:49:01.491732,NDLS,BVH,36,58.0
145,11058,2023-10-30 03:49:01.491732,NDLS,BVH,36,58.0
710,11058,2023-10-30 03:49:01.491732,NDLS,PWL,57,88.0
505,11058,2023-10-30 03:49:01.491732,NDLS,PWL,57,88.0
145,11058,2023-10-30 03:49:01.491732,NDLS,PWL,57,88.0
710,11058,2023-10-30 03:49:01.491732,NDLS,KSV,100,123.0
505,11058,2023-10-30 03:49:01.491732,NDLS,KSV,100,123.0
145,11058,2023-10-30 03:49:01.491732,NDLS,KSV,100,123.0
710,11058,2023-10-30 03:49:01.491732,NDLS,MTJ,141,155.0
505,11058,2023-10-30 03:49:01.491732,NDLS,MTJ,141,155.0
145,11058,2023-10-30 03:49:01.491732,NDLS,MTJ,141,155.0
710,11058,2023-10-30 03:49:01.491732,NDLS,AGC,195,205.0
505,11058,2023-10-30 03:49:01.491732,NDLS,AGC,195,205.0
145,11058,2023-10-30 03:49:01.491732,NDLS,AGC,195,205.0
710,11058,2023-10-30 03:49:01.491732,NDLS,DHO,247,263.0
505,11058,2023-10-30 03:49:01.491732,NDLS,DHO,247,263.0
185,11058,2023-10-30 03:49:01.491732,NDLS,DHO,247,263.0
710,11058,2023-10-30 03:49:01.491732,NDLS,MRA,275,298.0
505,11058,2023-10-30 03:49:01.491732,NDLS,MRA,275,298.0
195,11058,2023-10-30 03:49:01.491732,NDLS,MRA,275,298.0
815,11058,2023-10-30 03:49:01.491732,NDLS,GWL,313,330.0
575,11058,2023-10-30 03:49:01.491732,NDLS,GWL,313,330.0
215,11058,2023-10-30 03:49:01.491732,NDLS,GWL,313,330.0
880,11058,2023-10-30 03:49:01.491732,NDLS,DBA,355,371.0
620,11058,2023-10-30 03:49:01.491732,NDLS,DBA,355,371.0
230,11058,2023-10-30 03:49:01.491732,NDLS,DBA,355,371.0
935,11058,2023-10-30 03:49:01.491732,NDLS,DAA,385,405.0
660,11058,2023-10-30 03:49:01.491732,NDLS,DAA,385,405.0
245,11058,2023-10-30 03:49:01.491732,NDLS,DAA,385,405.0
965,11058,2023-10-30 03:49:01.491732,NDLS,VGLJ,410,460.0
680,11058,2023-10-30 03:49:01.491732,NDLS,VGLJ,410,460.0
250,11058,2023-10-30 03:49:01.491732,NDLS,VGLJ,410,460.0
1020,11058,2023-10-30 03:49:01.491732,NDLS,BAB,435,490.0
720,11058,2023-10-30 03:49:01.491732,NDLS,BAB,435,490.0
265,11058,2023-10-30 03:49:01.491732,NDLS,BAB,435,490.0
1035,11058,2023-10-30 03:49:01.491732,NDLS,BZY,447,504.0
730,11058,2023-10-30 03:49:01.491732,NDLS,BZY,447,504.0
270,11058,2023-10-30 03:49:01.491732,NDLS,BZY,447,504.0
1070,11058,2023-10-30 03:49:01.491732,NDLS,TBT,460,529.0
755,11058,2023-10-30 03:49:01.491732,NDLS,TBT,460,529.0
280,11058,2023-10-30 03:49:01.491732,NDLS,TBT,460,529.0
1120,11058,2023-10-30 03:49:01.491732,NDLS,LAR,500,571.0
790,11058,2023-10-30 03:49:01.491732,NDLS,LAR,500,571.0
295,11058,2023-10-30 03:49:01.491732,NDLS,LAR,500,571.0
1215,11058,2023-10-30 03:49:01.491732,NDLS,DUA,528,594.0
855,11058,2023-10-30 03:49:01.491732,NDLS,DUA,528,594.0
315,11058,2023-10-30 03:49:01.491732,NDLS,DUA,528,594.0
1280,11058,2023-10-30 03:49:01.491732,NDLS,BINA,563,640.0
895,11058,2023-10-30 03:49:01.491732,NDLS,BINA,563,640.0
330,11058,2023-10-30 03:49:01.491732,NDLS,BINA,563,640.0
1290,11058,2023-10-30 03:49:01.491732,NDLS,MABA,580,663.0
910,11058,2023-10-30 03:49:01.491732,NDLS,MABA,580,663.0
335,11058,2023-10-30 03:49:01.491732,NDLS,MABA,580,663.0
1335,11058,2023-10-30 03:49:01.491732,NDLS,BAQ,608,685.0
940,11058,2023-10-30 03:49:01.491732,NDLS,BAQ,608,685.0
345,11058,2023-10-30 03:49:01.491732,NDLS,BAQ,608,685.0
1365,11058,2023-10-30 03:49:01.491732,NDLS,GLG,627,703.0
960,11058,2023-10-30 03:49:01.491732,NDLS,GLG,627,703.0
355,11058,2023-10-30 03:49:01.491732,NDLS,GLG,627,703.0
